Real Det Return,Running Update Time,Running Forward KL,Itration,Running Reverse KL,Reward Loss,Running Env Steps,Real Sto Return,q,clip,folder,episode,environment,seed
3516.13,54,13.3362,54,11.2957,-364.0662536621094,270000,3040.62,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,270000,Hopper-v5,456
3450.85,55,13.7184,55,12.2361,-190.80364990234372,275000,3299.39,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,275000,Hopper-v5,456
3451.26,56,12.8908,56,12.5795,-198.6327362060547,280000,3083.93,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,280000,Hopper-v5,456
3501.34,57,12.5096,57,11.6738,-189.81114196777344,285000,3384.89,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,285000,Hopper-v5,456
3503.13,58,13.6876,58,13.9802,-259.3929443359375,290000,2904.97,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,290000,Hopper-v5,456
3442.27,59,13.9887,59,28.3547,-655.7461547851562,295000,2067.59,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,295000,Hopper-v5,456
3471.2,60,13.0387,60,12.0966,-245.22235107421875,300000,3357.81,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,300000,Hopper-v5,456
3451.83,61,12.6259,61,39.9248,-639.7536010742188,305000,2695.87,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,305000,Hopper-v5,456
3504.59,62,12.7578,62,19.6862,-402.8570556640625,310000,3166.88,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,310000,Hopper-v5,456
3430.6,63,12.2339,63,11.2912,-318.6559753417969,315000,3267.22,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,315000,Hopper-v5,456
1067.61,64,15.0022,64,44.4341,-1043.507080078125,320000,1388.31,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,320000,Hopper-v5,456
3450.85,65,12.7492,65,16.0993,-320.42364501953125,325000,3288.4,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,325000,Hopper-v5,456
3467.82,66,12.7941,66,14.042,-369.2221984863281,330000,3068.34,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,330000,Hopper-v5,456
3491.17,67,13.9714,67,44.2421,-1050.17529296875,335000,2549.89,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,335000,Hopper-v5,456
3475.06,68,12.4407,68,15.8747,-438.6199645996094,340000,2767.8,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,340000,Hopper-v5,456
3426.63,69,12.1519,69,11.7618,-263.9648132324219,345000,3287.93,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,345000,Hopper-v5,456
3474.11,70,13.2239,70,25.9802,-697.8790283203125,350000,2657.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,350000,Hopper-v5,456
3488.98,71,12.602,71,29.901,-794.1372680664062,355000,2669.46,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,355000,Hopper-v5,456
3560.68,72,13.3086,72,19.8749,-583.9580078125,360000,2385.25,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,360000,Hopper-v5,456
3477.04,73,12.8104,73,28.573,-766.2703247070312,365000,2995.8,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,365000,Hopper-v5,456
3492.04,74,13.5452,74,12.1231,-333.3492126464844,370000,3352.93,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,370000,Hopper-v5,456
3424.36,75,12.3713,75,14.267,-482.4022521972656,375000,3056.23,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,375000,Hopper-v5,456
2943.52,76,13.4509,76,19.5776,-712.6864013671875,380000,2689.64,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,380000,Hopper-v5,456
3482.09,77,11.5626,77,11.2564,-328.8182373046875,385000,3304.22,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,385000,Hopper-v5,456
2823.87,78,13.2504,78,23.2242,-880.1419677734375,390000,2877.58,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,390000,Hopper-v5,456
3302.57,79,13.403,79,40.4507,-1100.626708984375,395000,2423.52,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,395000,Hopper-v5,456
3508.25,80,13.0066,80,12.9684,-417.41650390625,400000,3469.69,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,400000,Hopper-v5,456
2527.75,81,14.0352,81,34.2995,-1035.107421875,405000,2198.79,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,405000,Hopper-v5,456
3539.07,82,13.0985,82,18.7477,-829.9728393554688,410000,2802.86,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,410000,Hopper-v5,456
3500.56,83,12.8847,83,23.557,-879.2589721679688,415000,2374.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,415000,Hopper-v5,456
3521.55,84,12.9499,84,15.6245,-695.738037109375,420000,2963.07,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,420000,Hopper-v5,456
3371.81,85,13.0732,85,24.7524,-904.2437133789062,425000,2703.69,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,425000,Hopper-v5,456
3499.2,86,12.49,86,16.796,-756.06787109375,430000,2900.65,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,430000,Hopper-v5,456
3262.48,87,14.2927,87,24.1413,-1184.6304931640625,435000,2632.53,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,435000,Hopper-v5,456
3522.51,88,12.7706,88,18.753,-871.3540649414062,440000,2995.71,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,440000,Hopper-v5,456
3529.76,89,12.7395,89,16.2946,-723.7824096679688,445000,3166.21,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,445000,Hopper-v5,456
2971.81,90,14.975,90,34.3535,-1589.602783203125,450000,2258.12,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,450000,Hopper-v5,456
2340.92,91,14.273,91,43.1444,-1677.0826416015625,455000,1506.3,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,455000,Hopper-v5,456
2951.3,92,15.4142,92,30.6445,-1896.2568359375,460000,1738.98,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,460000,Hopper-v5,456
2728.8,93,14.2485,93,38.0102,-1685.9534912109375,465000,1764.79,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,465000,Hopper-v5,456
3482.35,94,12.3523,94,11.9518,-537.2725219726562,470000,3444.97,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,470000,Hopper-v5,456
2003.48,95,15.0499,95,25.9587,-1770.6827392578125,475000,1671.56,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,475000,Hopper-v5,456
3503.97,96,13.7276,96,26.2889,-1309.188720703125,480000,2499.35,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,480000,Hopper-v5,456
3112.35,97,13.7252,97,26.0916,-1299.01416015625,485000,2530.83,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,485000,Hopper-v5,456
1980.18,98,13.6905,98,20.1412,-1396.9912109375,490000,2037.38,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,490000,Hopper-v5,456
2420.16,99,13.5305,99,33.4979,-1509.822021484375,495000,1922.34,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,495000,Hopper-v5,456
3506.66,100,12.726,100,20.3091,-1165.4219970703125,500000,2618.25,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,500000,Hopper-v5,456
3491.0,101,12.7389,101,12.8735,-654.5401000976562,505000,2588.23,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,505000,Hopper-v5,456
3122.55,102,12.4444,102,12.3933,-808.2598266601562,510000,2955.86,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,510000,Hopper-v5,456
3488.33,103,12.064,103,13.006,-536.037841796875,515000,3498.27,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,515000,Hopper-v5,456
3482.35,104,12.3242,104,12.3967,-691.5525512695312,520000,2842.27,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,520000,Hopper-v5,456
3552.38,105,13.0185,105,11.4439,-969.4954833984376,525000,2432.18,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,525000,Hopper-v5,456
3440.61,106,14.1726,106,12.8058,-1773.16552734375,530000,2227.29,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,530000,Hopper-v5,456
3514.54,107,13.1112,107,12.5527,-1182.7159423828125,535000,3072.56,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,535000,Hopper-v5,456
2865.34,108,15.3331,108,21.8519,-2078.85498046875,540000,1569.28,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,540000,Hopper-v5,456
3475.7,109,12.91,109,10.2518,-963.880615234375,545000,2566.25,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,545000,Hopper-v5,456
3534.02,110,14.3309,110,16.0255,-1650.5972900390625,550000,1610.46,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,550000,Hopper-v5,456
3526.94,111,12.5251,111,10.5728,-619.001220703125,555000,2903.75,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,555000,Hopper-v5,456
3545.43,112,13.196,112,10.6771,-1245.87744140625,560000,2730.67,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,560000,Hopper-v5,456
3359.23,113,13.2208,113,10.5522,-934.1182250976562,565000,2587.41,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,565000,Hopper-v5,456
1779.4,114,14.2632,114,12.9723,-1785.394775390625,570000,2054.21,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,570000,Hopper-v5,456
3380.1,115,14.1749,115,11.4256,-1322.2335205078125,575000,1948.94,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,575000,Hopper-v5,456
3535.04,116,11.856,116,10.4058,-673.1425170898438,580000,3431.79,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,580000,Hopper-v5,456
3546.58,117,12.9895,117,12.7625,-759.0353393554688,585000,3509.93,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,585000,Hopper-v5,456
3483.2,118,13.0653,118,14.5299,-1337.738037109375,590000,2834.08,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,590000,Hopper-v5,456
3505.58,119,12.3636,119,11.7762,-604.159912109375,595000,3284.71,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,595000,Hopper-v5,456
3550.67,120,12.3764,120,11.8441,-617.4058837890625,600000,3381.0,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,600000,Hopper-v5,456
3591.13,121,13.062,121,12.4787,-899.2137451171875,605000,2792.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,605000,Hopper-v5,456
3545.35,122,12.1944,122,11.7876,-656.2833251953125,610000,2807.18,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,610000,Hopper-v5,456
2941.36,123,15.1173,123,15.0585,-2098.0947265625,615000,1728.67,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,615000,Hopper-v5,456
3477.66,124,13.8496,124,12.9163,-1077.5555419921875,620000,3027.86,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,620000,Hopper-v5,456
2803.78,125,14.2199,125,26.1125,-1965.0794677734373,625000,2424.49,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,625000,Hopper-v5,456
3520.66,126,12.3663,126,11.9818,-644.1087646484375,630000,3463.25,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,630000,Hopper-v5,456
3520.03,127,12.4013,127,19.6902,-1427.7584228515625,635000,2811.43,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,635000,Hopper-v5,456
3470.02,128,12.3259,128,16.4254,-987.9495239257812,640000,3344.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,640000,Hopper-v5,456
3526.97,129,13.9102,129,17.9134,-1284.87158203125,645000,2614.03,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,645000,Hopper-v5,456
3559.8,130,12.5163,130,11.2011,-671.4385375976562,650000,3511.83,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,650000,Hopper-v5,456
3498.3,131,11.9395,131,10.7694,-772.9088745117188,655000,3429.49,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,655000,Hopper-v5,456
2320.1,132,15.5598,132,31.5408,-1850.826416015625,660000,1893.94,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,660000,Hopper-v5,456
3570.12,133,13.386,133,15.8344,-923.7706909179688,665000,3395.56,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,665000,Hopper-v5,456
3512.39,134,12.5974,134,11.4317,-654.5067749023438,670000,3397.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,670000,Hopper-v5,456
3504.21,135,11.9684,135,11.522,-579.4786987304688,675000,3341.54,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,675000,Hopper-v5,456
3525.54,136,13.2722,136,15.9206,-996.2863159179688,680000,3007.4,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,680000,Hopper-v5,456
3518.94,137,12.7576,137,11.3815,-665.1094970703125,685000,2888.76,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,685000,Hopper-v5,456
3527.92,138,12.6169,138,11.8089,-715.2960815429688,690000,3483.05,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,690000,Hopper-v5,456
3559.94,139,12.2296,139,17.2851,-989.9143676757812,695000,2707.51,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,695000,Hopper-v5,456
3565.92,140,15.445,140,15.3641,-2353.360595703125,700000,1865.98,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,700000,Hopper-v5,456
3546.73,141,12.5156,141,11.0811,-884.7315063476562,705000,3201.27,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,705000,Hopper-v5,456
3521.72,142,13.5487,142,11.5613,-875.3870239257812,710000,3504.59,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,710000,Hopper-v5,456
3507.76,143,12.5341,143,12.5278,-978.053955078125,715000,3525.8,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,715000,Hopper-v5,456
3532.31,144,12.1421,144,18.2276,-1054.5423583984375,720000,3432.88,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,720000,Hopper-v5,456
3097.93,145,15.0395,145,18.875,-1441.8812255859375,725000,1827.2,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,725000,Hopper-v5,456
3499.55,146,13.9301,146,19.6984,-1325.351318359375,730000,2929.17,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,730000,Hopper-v5,456
3471.16,147,12.6014,147,11.5719,-858.8505249023438,735000,3251.25,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,735000,Hopper-v5,456
3544.13,148,13.0479,148,18.7873,-1197.1455078125,740000,2849.82,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,740000,Hopper-v5,456
3577.36,149,14.018,149,30.7548,-1597.64794921875,745000,2348.63,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,745000,Hopper-v5,456
3513.92,150,12.8894,150,17.1394,-1360.4488525390625,750000,2885.5,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,750000,Hopper-v5,456
3455.02,151,12.8524,151,17.3448,-1136.1036376953125,755000,3033.76,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,755000,Hopper-v5,456
3565.87,152,12.5924,152,10.7757,-1106.7435302734375,760000,3382.31,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,760000,Hopper-v5,456
2901.11,153,14.3878,153,25.8836,-2268.882568359375,765000,2121.28,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,765000,Hopper-v5,456
3497.25,154,13.1718,154,11.8795,-858.0186157226562,770000,3399.0,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,770000,Hopper-v5,456
3445.26,155,12.6184,155,23.3949,-1543.9830322265625,775000,2601.19,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,775000,Hopper-v5,456
3508.19,156,15.3193,156,40.8392,-3021.996826171875,780000,2465.02,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,780000,Hopper-v5,456
1259.24,157,14.0862,157,16.1197,-2201.88232421875,785000,1850.03,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,785000,Hopper-v5,456
3386.65,158,14.1898,158,39.5003,-2396.9267578125,790000,2354.86,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,790000,Hopper-v5,456
3560.84,159,14.2597,159,24.8122,-1797.0299072265625,795000,2805.64,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,795000,Hopper-v5,456
3482.75,160,16.4776,160,20.5202,-2997.1455078125,800000,1830.57,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,800000,Hopper-v5,456
3559.58,161,14.5132,161,33.912,-2600.3076171875,805000,2935.47,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,805000,Hopper-v5,456
3524.02,162,12.0687,162,11.1758,-999.6455078125,810000,3432.64,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,810000,Hopper-v5,456
3578.42,163,12.4423,163,16.0692,-1257.1875,815000,3174.88,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,815000,Hopper-v5,456
3397.03,164,15.1228,164,45.2384,-2858.6298828125,820000,2342.72,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,820000,Hopper-v5,456
3691.23,165,13.1778,165,11.6018,-1283.634033203125,825000,2451.32,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,825000,Hopper-v5,456
3629.18,166,13.5334,166,32.2163,-2414.298583984375,830000,2538.46,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,830000,Hopper-v5,456
3540.37,167,11.8753,167,16.3668,-1117.439453125,835000,3425.26,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,835000,Hopper-v5,456
3584.0,168,13.7747,168,40.6256,-2869.595947265625,840000,2572.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,840000,Hopper-v5,456
3478.35,169,13.3674,169,34.8171,-2471.479248046875,845000,2783.9,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,845000,Hopper-v5,456
3553.17,170,12.774,170,18.5398,-1728.640869140625,850000,3264.97,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,850000,Hopper-v5,456
3593.71,171,12.6637,171,37.5176,-2664.99755859375,855000,2581.81,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,855000,Hopper-v5,456
3552.92,172,11.9882,172,10.9759,-961.744873046875,860000,3012.07,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,860000,Hopper-v5,456
2154.73,173,14.3324,173,21.1613,-2771.178955078125,865000,1986.8,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,865000,Hopper-v5,456
3580.1,174,13.3961,174,12.7438,-1465.7449951171875,870000,3357.89,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,870000,Hopper-v5,456
3568.26,175,11.6346,175,10.3126,-961.0595092773438,875000,3545.45,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,875000,Hopper-v5,456
3569.65,176,11.9426,176,18.6562,-1417.417236328125,880000,3186.36,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,880000,Hopper-v5,456
3480.73,177,11.7055,177,10.7641,-969.3214111328124,885000,3351.13,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,885000,Hopper-v5,456
2882.59,178,16.0691,178,11.9062,-2554.891357421875,890000,2282.4,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,890000,Hopper-v5,456
3589.92,179,12.478,179,16.0878,-1513.5029296875,895000,3064.56,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,895000,Hopper-v5,456
3001.84,180,12.8798,180,19.2948,-1792.607666015625,900000,2703.97,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,900000,Hopper-v5,456
3631.35,181,13.4751,181,12.4631,-1645.873291015625,905000,2481.39,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,905000,Hopper-v5,456
3523.35,182,12.7461,182,11.4861,-1407.1021728515625,910000,2571.8,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,910000,Hopper-v5,456
3483.27,183,13.0028,183,14.5738,-1717.2945556640625,915000,2392.87,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,915000,Hopper-v5,456
1987.94,184,15.6152,184,23.0122,-2900.864990234375,920000,1716.29,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,920000,Hopper-v5,456
1213.65,185,15.6727,185,56.5528,-3693.986328125,925000,1353.25,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,925000,Hopper-v5,456
3556.28,186,13.3556,186,40.6853,-2589.048583984375,930000,2648.34,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,930000,Hopper-v5,456
3277.35,187,13.8083,187,21.2585,-1981.0281982421875,935000,2250.52,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,935000,Hopper-v5,456
3264.57,188,13.3559,188,10.9432,-2044.75048828125,940000,2526.84,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,940000,Hopper-v5,456
1996.85,189,13.8303,189,24.7677,-3107.72314453125,945000,1757.33,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,945000,Hopper-v5,456
