Real Sto Return,Itration,Running Env Steps,Reward Loss,Real Det Return,Running Reverse KL,Running Forward KL,Running Update Time,q,clip,folder,episode,environment,seed
761.22,11,55000,294.9548645019531,809.0,19.2361,25.9049,11,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,55000,Hopper-v5,456
617.44,12,60000,246.0801696777344,601.66,14.6912,27.5262,12,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,60000,Hopper-v5,456
609.71,13,65000,272.4195861816406,696.37,41.6962,26.5618,13,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,65000,Hopper-v5,456
650.88,14,70000,184.1464080810547,640.96,22.9994,27.1426,14,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,70000,Hopper-v5,456
673.08,15,75000,165.6673126220703,652.06,35.0164,27.6982,15,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,75000,Hopper-v5,456
1827.86,16,80000,79.14840698242188,2845.48,22.4512,23.315,16,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,80000,Hopper-v5,456
1100.96,17,85000,77.69142150878906,966.33,27.7007,26.1481,17,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,85000,Hopper-v5,456
1230.9,18,90000,-40.44153594970703,1085.48,20.4876,23.8642,18,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,90000,Hopper-v5,456
941.91,19,95000,-73.01909637451172,877.7,32.5637,25.766,19,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,95000,Hopper-v5,456
885.63,20,100000,-131.42990112304688,931.3,41.9281,25.9043,20,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,100000,Hopper-v5,456
1896.57,21,105000,-33.92021179199219,3126.57,19.0322,23.0673,21,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,105000,Hopper-v5,456
1068.95,22,110000,-92.86509704589844,851.87,35.677,25.7265,22,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,110000,Hopper-v5,456
1358.1,23,115000,-123.6675796508789,3234.08,28.766,24.1511,23,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,115000,Hopper-v5,456
1032.27,24,120000,-192.4619598388672,1568.39,29.1814,25.9638,24,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,120000,Hopper-v5,456
989.29,25,125000,-212.2321929931641,1136.22,36.568,24.9351,25,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,125000,Hopper-v5,456
1562.91,26,130000,-152.93161010742188,1964.69,20.4196,24.3799,26,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,130000,Hopper-v5,456
1726.08,27,135000,-74.8658447265625,2371.95,14.0895,23.257,27,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,135000,Hopper-v5,456
1728.56,28,140000,-302.0362243652344,2384.05,27.0377,22.9926,28,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,140000,Hopper-v5,456
1334.2,29,145000,-425.2220764160156,1247.21,33.1118,24.7769,29,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,145000,Hopper-v5,456
1780.72,30,150000,-397.2295837402344,3103.48,20.9294,23.003,30,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,150000,Hopper-v5,456
1717.41,31,155000,-553.81494140625,3220.87,33.4866,23.7699,31,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,155000,Hopper-v5,456
1849.15,32,160000,-411.8636779785156,2446.79,25.723,23.8223,32,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,160000,Hopper-v5,456
2068.15,33,165000,-356.5913391113281,3160.46,20.2527,23.7488,33,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,165000,Hopper-v5,456
2017.99,34,170000,-499.6274719238281,2174.21,21.6601,23.4918,34,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,170000,Hopper-v5,456
1538.61,35,175000,-663.8742065429688,2085.65,33.6086,24.0787,35,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,175000,Hopper-v5,456
1585.85,36,180000,-606.1874389648438,1968.94,26.2253,24.2351,36,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,180000,Hopper-v5,456
1552.02,37,185000,-694.663818359375,2390.5,26.9622,24.0138,37,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,185000,Hopper-v5,456
2258.4,38,190000,-467.3179016113281,3236.89,26.4973,22.4267,38,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,190000,Hopper-v5,456
2379.72,39,195000,-372.0095520019531,3198.29,16.0532,23.3895,39,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,195000,Hopper-v5,456
1310.32,40,200000,-882.0895385742188,1657.85,31.2896,24.4538,40,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,200000,Hopper-v5,456
3022.26,41,205000,-302.4966125488281,3179.25,14.5292,23.3957,41,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,205000,Hopper-v5,456
3158.43,42,210000,-350.972900390625,3138.85,14.996,23.1483,42,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,210000,Hopper-v5,456
3027.53,43,215000,-331.1270751953125,3227.55,15.6722,23.4241,43,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,215000,Hopper-v5,456
3176.01,44,220000,-305.6592102050781,3190.74,15.2481,24.1226,44,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,220000,Hopper-v5,456
3146.21,45,225000,-450.88720703125,3168.4,15.3393,22.9907,45,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,225000,Hopper-v5,456
3111.25,46,230000,-370.2353820800781,3123.2,13.3508,22.2668,46,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,230000,Hopper-v5,456
3153.01,47,235000,-516.150634765625,3145.08,17.509,22.954,47,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,235000,Hopper-v5,456
3113.7,48,240000,-448.0239562988281,3133.68,14.4389,23.26,48,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,240000,Hopper-v5,456
3158.42,49,245000,-425.0890502929688,3179.57,14.4074,23.2152,49,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,245000,Hopper-v5,456
3041.85,50,250000,-397.6178894042969,3222.24,14.2282,21.9601,50,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,250000,Hopper-v5,456
2661.59,51,255000,-628.63916015625,3221.65,16.1047,22.7167,51,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,255000,Hopper-v5,456
3096.89,52,260000,-458.9572448730469,3162.83,14.942,24.1301,52,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,260000,Hopper-v5,456
3158.19,53,265000,-456.8597717285156,3189.6,13.8135,22.7759,53,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,265000,Hopper-v5,456
3001.77,54,270000,-492.4705200195313,3192.4,14.0118,23.0281,54,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,270000,Hopper-v5,456
2186.08,55,275000,-465.0243835449219,3179.76,13.9248,23.0655,55,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,275000,Hopper-v5,456
3172.59,56,280000,-499.0788269042969,3204.07,13.4585,22.6135,56,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,280000,Hopper-v5,456
3184.4,57,285000,-521.122314453125,3209.15,15.2452,23.8455,57,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,285000,Hopper-v5,456
3167.36,58,290000,-526.4111328125,3151.42,13.8655,23.0304,58,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,290000,Hopper-v5,456
3190.79,59,295000,-526.5513916015625,3219.33,14.9217,23.6956,59,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,295000,Hopper-v5,456
3174.99,60,300000,-572.7099609375,3184.87,14.2347,23.6676,60,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,300000,Hopper-v5,456
2490.62,61,305000,-647.9588623046875,3113.29,12.471,22.8691,61,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,305000,Hopper-v5,456
3003.2,62,310000,-563.1318969726562,3188.19,13.9287,23.1002,62,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,310000,Hopper-v5,456
3147.55,63,315000,-542.4703979492188,3179.34,13.3782,22.3684,63,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,315000,Hopper-v5,456
2961.42,64,320000,-626.7249755859375,3185.84,13.4449,22.2368,64,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,320000,Hopper-v5,456
3142.93,65,325000,-504.6806335449219,3228.86,14.5398,23.1395,65,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,325000,Hopper-v5,456
3180.34,66,330000,-587.0029296875,3207.81,14.1615,23.0512,66,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,330000,Hopper-v5,456
3109.72,67,335000,-621.7510375976562,3185.97,14.2467,23.1142,67,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,335000,Hopper-v5,456
3015.7,68,340000,-709.6979370117188,3200.64,14.4809,22.7659,68,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,340000,Hopper-v5,456
3100.57,69,345000,-674.74169921875,3177.14,14.3836,23.4041,69,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,345000,Hopper-v5,456
2948.17,70,350000,-690.014892578125,3195.38,14.3137,23.2053,70,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,350000,Hopper-v5,456
2731.05,71,355000,-777.74072265625,3193.65,14.2032,23.2408,71,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,355000,Hopper-v5,456
2790.12,72,360000,-700.2426147460938,3208.96,15.3561,22.6024,72,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,360000,Hopper-v5,456
2995.0,73,365000,-781.141357421875,3145.27,13.5452,22.8157,73,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,365000,Hopper-v5,456
3191.81,74,370000,-845.7781372070312,3210.49,14.4898,23.448,74,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,370000,Hopper-v5,456
3146.33,75,375000,-823.037109375,3190.54,13.4782,23.1535,75,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,375000,Hopper-v5,456
2745.53,76,380000,-1042.8782958984375,3183.06,21.8783,22.9053,76,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,380000,Hopper-v5,456
3185.85,77,385000,-706.7156372070312,3204.82,14.0468,22.4445,77,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,385000,Hopper-v5,456
3085.97,78,390000,-787.5601196289062,3198.34,13.4426,22.7213,78,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,390000,Hopper-v5,456
2914.08,79,395000,-845.7665405273438,3168.25,12.9564,22.9663,79,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,395000,Hopper-v5,456
3057.92,80,400000,-805.1853637695312,3208.0,13.2669,22.9484,80,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,400000,Hopper-v5,456
3086.25,81,405000,-928.2022094726562,3203.91,12.9337,22.3769,81,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,405000,Hopper-v5,456
3189.87,82,410000,-838.5540771484375,3211.13,14.6238,22.2311,82,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,410000,Hopper-v5,456
3179.39,83,415000,-952.8795166015624,3213.47,13.2264,22.9242,83,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,415000,Hopper-v5,456
2964.23,84,420000,-1019.4895629882812,3157.8,14.0287,23.0472,84,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,420000,Hopper-v5,456
3184.77,85,425000,-850.6554565429688,3203.83,13.3187,22.5009,85,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,425000,Hopper-v5,456
2895.93,86,430000,-892.3182373046875,3216.06,13.0665,22.9885,86,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,430000,Hopper-v5,456
3085.22,87,435000,-989.35791015625,3208.35,13.9239,23.7254,87,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,435000,Hopper-v5,456
3121.57,88,440000,-935.9659423828124,3240.01,13.1387,22.8505,88,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,440000,Hopper-v5,456
3069.17,89,445000,-933.1065063476562,3193.42,12.498,22.059,89,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,445000,Hopper-v5,456
2716.11,90,450000,-1029.0252685546875,3208.96,12.7796,22.788,90,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,450000,Hopper-v5,456
2969.99,91,455000,-898.1853637695312,3205.04,13.2066,22.3859,91,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,455000,Hopper-v5,456
3095.29,92,460000,-1011.7736206054688,3213.04,13.2479,23.2525,92,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,460000,Hopper-v5,456
3101.46,93,465000,-1082.153564453125,3224.54,14.162,22.1025,93,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,465000,Hopper-v5,456
3013.78,94,470000,-989.6070556640624,3235.32,12.7494,22.2114,94,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,470000,Hopper-v5,456
3166.89,95,475000,-1102.167724609375,3205.59,12.8945,22.7436,95,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,475000,Hopper-v5,456
2851.28,96,480000,-1015.8792724609376,3221.57,13.5611,22.5337,96,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,480000,Hopper-v5,456
2655.88,97,485000,-1074.70849609375,3204.49,13.4784,22.1191,97,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,485000,Hopper-v5,456
3202.06,98,490000,-1134.36865234375,3230.9,13.0024,22.4252,98,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,490000,Hopper-v5,456
3101.62,99,495000,-1107.25634765625,3208.93,13.5478,22.6713,99,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,495000,Hopper-v5,456
3106.75,100,500000,-1023.7564086914062,3225.41,12.7538,22.1942,100,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,500000,Hopper-v5,456
3025.71,101,505000,-1172.636474609375,3218.31,13.9518,23.4876,101,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,505000,Hopper-v5,456
2864.59,102,510000,-1108.67724609375,3182.9,12.8521,22.6517,102,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,510000,Hopper-v5,456
3169.74,103,515000,-1233.417236328125,3211.45,13.0908,22.3243,103,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,515000,Hopper-v5,456
2991.54,104,520000,-1138.566162109375,3242.51,13.537,22.8965,104,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,520000,Hopper-v5,456
2750.29,105,525000,-1190.909423828125,3204.97,20.2711,21.7484,105,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,525000,Hopper-v5,456
3115.84,106,530000,-1221.6971435546875,3203.59,13.4721,22.2982,106,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,530000,Hopper-v5,456
3085.83,107,535000,-1248.17431640625,3201.29,12.8488,22.2267,107,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,535000,Hopper-v5,456
3156.23,108,540000,-1289.9954833984375,3205.87,12.796,22.6841,108,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,540000,Hopper-v5,456
2626.52,109,545000,-1373.9827880859375,3202.5,13.423,22.5813,109,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,545000,Hopper-v5,456
2879.78,110,550000,-1240.734619140625,3213.82,16.269,22.7148,110,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,550000,Hopper-v5,456
2963.6,111,555000,-1189.2391357421875,3218.71,12.7809,21.3518,111,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,555000,Hopper-v5,456
2920.09,112,560000,-1410.24853515625,3202.16,13.7555,23.8258,112,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,560000,Hopper-v5,456
3096.85,113,565000,-1300.7506103515625,3202.21,12.338,21.9834,113,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,565000,Hopper-v5,456
2796.09,114,570000,-1221.890380859375,3213.12,12.9673,22.0381,114,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,570000,Hopper-v5,456
2928.23,115,575000,-1397.2803955078125,3223.18,14.0862,22.8929,115,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,575000,Hopper-v5,456
3197.66,116,580000,-1297.1895751953125,3226.08,12.5422,21.537,116,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,580000,Hopper-v5,456
2988.66,117,585000,-1304.8648681640625,3243.34,12.8907,22.2069,117,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,585000,Hopper-v5,456
3020.76,118,590000,-1416.2845458984375,3220.2,13.8984,21.8789,118,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,590000,Hopper-v5,456
2794.76,119,595000,-1470.2869873046875,3209.13,12.8196,22.4365,119,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,595000,Hopper-v5,456
3139.0,120,600000,-1339.5552978515625,3230.09,13.7452,22.335,120,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,600000,Hopper-v5,456
3097.33,121,605000,-1374.1495361328125,3215.63,13.2635,22.9384,121,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,605000,Hopper-v5,456
2048.23,122,610000,-1310.5723876953125,3194.13,12.0124,21.4399,122,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,610000,Hopper-v5,456
3116.91,123,615000,-1453.2193603515625,3227.48,12.114,21.6207,123,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,615000,Hopper-v5,456
2581.32,124,620000,-1495.931884765625,3213.25,12.179,21.849,124,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,620000,Hopper-v5,456
2676.52,125,625000,-1603.949951171875,3235.31,12.2023,22.0261,125,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,625000,Hopper-v5,456
3091.88,126,630000,-1525.015380859375,3213.37,12.949,22.5133,126,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,630000,Hopper-v5,456
2543.91,127,635000,-1626.52197265625,3230.33,13.4838,22.8261,127,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,635000,Hopper-v5,456
3167.04,128,640000,-1478.2310791015625,3203.63,13.2355,22.7952,128,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,640000,Hopper-v5,456
2582.26,129,645000,-1583.267822265625,3220.76,16.8997,21.5873,129,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,645000,Hopper-v5,456
3117.56,130,650000,-1544.22900390625,3234.04,13.2967,21.9399,130,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,650000,Hopper-v5,456
3123.54,131,655000,-1458.0196533203125,3239.01,12.9873,22.0229,131,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,655000,Hopper-v5,456
2881.09,132,660000,-1610.6904296875,3230.21,12.9798,22.1632,132,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,660000,Hopper-v5,456
3047.28,133,665000,-1489.2054443359375,3216.63,12.8683,21.355,133,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,665000,Hopper-v5,456
3046.84,134,670000,-1602.24853515625,3250.23,11.8986,21.467,134,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,670000,Hopper-v5,456
2713.46,135,675000,-1590.56640625,3237.16,14.1666,22.0291,135,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,675000,Hopper-v5,456
2875.67,136,680000,-1654.1663818359375,3230.25,11.9394,21.5917,136,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,680000,Hopper-v5,456
3209.88,137,685000,-1571.9669189453125,3234.99,12.5153,21.6265,137,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,685000,Hopper-v5,456
3067.4,138,690000,-1795.8563232421875,3217.13,12.8426,22.3428,138,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,690000,Hopper-v5,456
2954.88,139,695000,-1619.7779541015625,3221.52,12.1518,21.2766,139,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,695000,Hopper-v5,456
3146.44,140,700000,-1768.6072998046875,3236.01,13.6735,22.7219,140,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,700000,Hopper-v5,456
2877.47,141,705000,-1791.5987548828125,3219.2,11.0741,21.3681,141,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,705000,Hopper-v5,456
2952.61,142,710000,-1575.8878173828125,3210.18,12.3718,21.0226,142,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,710000,Hopper-v5,456
3173.71,143,715000,-1798.3017578125,3161.82,12.192,21.949,143,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,715000,Hopper-v5,456
2969.49,144,720000,-1687.9913330078125,3231.59,12.66,22.3841,144,2,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_33_q2_seed456_qstd5.0,720000,Hopper-v5,456
