Real Det Return,Real Sto Return,Itration,Running Forward KL,Running Reverse KL,q,clip,folder,episode,environment,seed
3470.46,2202.59,74,13.3691,37.2637,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,370000,Hopper-v5,123
3426.83,3289.84,75,13.2409,13.504,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,375000,Hopper-v5,123
3289.81,3364.38,76,13.6198,12.7317,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,380000,Hopper-v5,123
3415.65,2967.96,77,13.7959,12.7153,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,385000,Hopper-v5,123
3450.56,3418.24,78,13.9342,13.8737,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,390000,Hopper-v5,123
3481.1,2979.6,79,15.4442,15.2642,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,395000,Hopper-v5,123
3487.48,3452.04,80,14.4761,14.7785,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,400000,Hopper-v5,123
3455.69,3215.59,81,13.4351,13.29,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,405000,Hopper-v5,123
3456.84,2789.0,82,14.3341,13.5269,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,410000,Hopper-v5,123
3495.92,3459.31,83,14.2583,15.0578,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,415000,Hopper-v5,123
3451.31,3437.03,84,13.6879,13.3012,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,420000,Hopper-v5,123
3488.15,3457.87,85,14.4938,14.3524,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,425000,Hopper-v5,123
3482.23,3480.28,86,14.0551,14.7299,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,430000,Hopper-v5,123
3486.88,3468.21,87,14.9712,15.0855,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,435000,Hopper-v5,123
3484.98,3461.91,88,15.236,14.6353,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,440000,Hopper-v5,123
3429.78,3425.89,89,14.0399,14.2036,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,445000,Hopper-v5,123
3469.17,3453.82,90,13.6991,14.2002,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,450000,Hopper-v5,123
3447.7,3351.03,91,15.0689,15.9114,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,455000,Hopper-v5,123
3503.46,3482.38,92,13.7792,13.8162,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,460000,Hopper-v5,123
3494.18,3485.28,93,15.0004,15.1096,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,465000,Hopper-v5,123
3534.26,2984.64,94,14.3175,13.3185,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,470000,Hopper-v5,123
3469.79,3446.53,95,15.425,15.6752,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,475000,Hopper-v5,123
3482.14,3476.94,96,14.6605,14.3686,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,480000,Hopper-v5,123
3499.42,3500.13,97,13.4889,14.1834,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,485000,Hopper-v5,123
3500.69,3496.38,98,14.2153,14.9009,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,490000,Hopper-v5,123
3533.43,3510.67,99,15.114,15.1916,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,495000,Hopper-v5,123
3541.62,3514.37,100,14.2135,13.9614,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,500000,Hopper-v5,123
3437.08,3439.86,101,15.1599,14.9866,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,505000,Hopper-v5,123
3453.89,3453.5,102,15.7452,15.2136,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,510000,Hopper-v5,123
3559.64,3527.97,103,14.152,13.8448,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,515000,Hopper-v5,123
2782.02,1487.26,104,14.7915,20.716,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,520000,Hopper-v5,123
3507.69,2217.19,105,14.8619,18.1527,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,525000,Hopper-v5,123
3480.69,3421.89,106,14.7149,14.0433,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,530000,Hopper-v5,123
3528.54,3318.65,107,13.802,13.8589,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,535000,Hopper-v5,123
3525.8,2729.35,108,14.0335,24.072,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,540000,Hopper-v5,123
3527.02,3241.09,109,13.762,12.4825,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,545000,Hopper-v5,123
3471.17,3471.01,110,13.1854,13.4562,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,550000,Hopper-v5,123
3514.93,3320.09,111,13.4097,16.6187,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,555000,Hopper-v5,123
3513.32,3490.81,112,14.5371,14.0329,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,560000,Hopper-v5,123
3486.05,3500.73,113,14.6917,14.9772,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,565000,Hopper-v5,123
3509.37,3242.79,114,13.3752,11.6676,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,570000,Hopper-v5,123
3491.97,2797.02,115,14.2956,13.9177,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,575000,Hopper-v5,123
3485.86,3460.56,116,14.6814,14.4362,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,580000,Hopper-v5,123
3537.07,3454.0,117,13.8127,12.7948,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,585000,Hopper-v5,123
2550.94,1953.4,118,15.2213,31.5993,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,590000,Hopper-v5,123
3497.33,3479.31,119,14.4623,14.0727,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,595000,Hopper-v5,123
3543.54,3502.35,120,14.5476,13.3897,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,600000,Hopper-v5,123
3547.45,3011.1,121,13.6699,12.7925,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,605000,Hopper-v5,123
3562.11,3503.01,122,14.2964,15.7611,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,610000,Hopper-v5,123
3537.84,3533.62,123,14.5024,13.6169,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,615000,Hopper-v5,123
3553.59,3506.48,124,13.7998,13.2637,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,620000,Hopper-v5,123
3482.56,3505.32,125,14.8095,14.6003,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,625000,Hopper-v5,123
3557.53,3434.99,126,14.7558,14.0196,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,630000,Hopper-v5,123
3581.32,3456.6,127,14.729,14.0088,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,635000,Hopper-v5,123
3503.15,3499.25,128,13.7885,13.3075,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,640000,Hopper-v5,123
3534.6,3496.97,129,13.5412,14.7512,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,645000,Hopper-v5,123
3493.26,3498.04,130,13.6783,13.8869,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,650000,Hopper-v5,123
3522.95,3508.49,131,14.6245,14.7614,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,655000,Hopper-v5,123
3509.17,3484.57,132,13.6034,14.2666,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,660000,Hopper-v5,123
3505.97,3495.08,133,14.5268,14.098,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,665000,Hopper-v5,123
3568.02,3532.26,134,14.698,14.4727,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,670000,Hopper-v5,123
3510.33,3481.49,135,14.7318,14.8587,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,675000,Hopper-v5,123
3540.28,3343.11,136,14.5522,15.1056,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,680000,Hopper-v5,123
3563.69,3526.64,137,13.5815,13.4993,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,685000,Hopper-v5,123
3532.91,3388.49,138,13.0829,12.0789,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,690000,Hopper-v5,123
3452.02,3454.14,139,14.1683,13.9609,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,695000,Hopper-v5,123
3516.53,3371.68,140,12.3064,12.049,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,700000,Hopper-v5,123
3552.16,3526.8,141,14.1009,13.499,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,705000,Hopper-v5,123
3473.2,3485.88,142,13.3055,13.1851,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,710000,Hopper-v5,123
3572.28,3233.37,143,12.9043,22.0664,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,715000,Hopper-v5,123
3497.56,3487.31,144,13.6452,13.5915,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,720000,Hopper-v5,123
3542.69,3395.63,145,12.7253,12.7593,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,725000,Hopper-v5,123
3550.71,3252.47,146,11.9991,16.4226,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,730000,Hopper-v5,123
3532.18,3512.46,147,14.657,15.0191,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,735000,Hopper-v5,123
3498.54,3234.57,148,13.0073,13.4061,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,740000,Hopper-v5,123
3481.93,3488.61,149,13.5243,13.357,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,745000,Hopper-v5,123
3528.5,3394.02,150,12.9172,12.7898,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,750000,Hopper-v5,123
3504.34,3504.71,151,13.664,13.8424,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,755000,Hopper-v5,123
3534.57,3507.23,152,13.129,13.4342,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,760000,Hopper-v5,123
3536.43,3518.81,153,13.2201,13.6241,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,765000,Hopper-v5,123
3540.98,3406.16,154,12.7899,13.1019,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,770000,Hopper-v5,123
3564.43,3523.68,155,13.1074,13.5028,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,775000,Hopper-v5,123
3556.48,3532.05,156,13.4458,13.5089,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,780000,Hopper-v5,123
3526.02,3381.15,157,13.4006,13.6417,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,785000,Hopper-v5,123
3519.06,3357.57,158,11.9205,11.9797,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,790000,Hopper-v5,123
3488.01,3477.41,159,14.4126,13.0699,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,795000,Hopper-v5,123
3533.33,3513.75,160,13.6172,13.7358,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,800000,Hopper-v5,123
3527.63,3365.97,161,12.4472,12.9361,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,805000,Hopper-v5,123
3581.38,3545.81,162,12.7674,13.0533,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,810000,Hopper-v5,123
3538.07,3512.18,163,12.438,12.6215,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,815000,Hopper-v5,123
3515.37,2724.92,164,13.1571,15.8087,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,820000,Hopper-v5,123
3510.89,3478.64,165,12.6779,12.9829,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,825000,Hopper-v5,123
3518.41,3346.99,166,12.4858,12.9486,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,830000,Hopper-v5,123
3511.07,3464.33,167,13.4152,13.8526,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,835000,Hopper-v5,123
3510.42,3087.94,168,13.2583,14.9211,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,840000,Hopper-v5,123
3546.55,3499.58,169,12.9446,13.1208,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,845000,Hopper-v5,123
3541.78,3518.43,170,11.9263,12.4392,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,850000,Hopper-v5,123
3509.88,3474.87,171,12.6193,12.8379,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,855000,Hopper-v5,123
3567.62,3530.14,172,11.9073,12.9509,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,860000,Hopper-v5,123
3516.66,3495.49,173,13.3496,13.1552,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,865000,Hopper-v5,123
3530.59,3369.25,174,12.4755,12.6795,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,870000,Hopper-v5,123
3505.62,3462.11,175,12.8023,12.7077,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,875000,Hopper-v5,123
3547.48,3507.11,176,12.5847,12.4089,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,880000,Hopper-v5,123
3549.35,3406.84,177,11.1293,11.0763,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,885000,Hopper-v5,123
3479.55,3461.82,178,13.9234,13.4473,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,890000,Hopper-v5,123
3572.89,3520.18,179,11.6527,11.848,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,895000,Hopper-v5,123
3557.22,3290.93,180,11.0867,11.7293,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,900000,Hopper-v5,123
3551.54,3503.25,181,12.5719,12.7456,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,905000,Hopper-v5,123
3518.82,3143.07,182,14.4784,14.5138,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,910000,Hopper-v5,123
3531.02,3327.44,183,11.1531,11.5961,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,915000,Hopper-v5,123
3537.64,3523.06,184,12.8059,13.2291,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,920000,Hopper-v5,123
3502.22,3463.68,185,11.1489,11.827,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,925000,Hopper-v5,123
3559.54,2580.14,186,12.6178,22.0007,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,930000,Hopper-v5,123
3573.53,3540.15,187,12.4271,12.5879,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,935000,Hopper-v5,123
3550.12,3506.2,188,11.6497,11.1858,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,940000,Hopper-v5,123
3531.62,3498.72,189,11.9761,11.7239,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,945000,Hopper-v5,123
3519.79,3458.21,190,11.937,11.5873,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,950000,Hopper-v5,123
3568.83,3518.96,191,11.9175,11.1751,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,955000,Hopper-v5,123
3526.72,3491.79,192,11.6924,11.9522,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,960000,Hopper-v5,123
3562.27,3525.9,193,11.8589,11.6611,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,965000,Hopper-v5,123
3543.67,3491.24,194,12.1893,12.6767,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,970000,Hopper-v5,123
3532.29,3465.53,195,12.5703,12.0209,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,975000,Hopper-v5,123
3495.66,3477.08,196,12.6579,12.9618,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,980000,Hopper-v5,123
3534.76,3504.9,197,12.3937,12.819,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,985000,Hopper-v5,123
3560.1,3518.23,198,13.077,12.8468,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,990000,Hopper-v5,123
3568.79,3142.61,199,11.5767,12.3354,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed123_qstd1.0,995000,Hopper-v5,123
204.65,139.99,0,26.6814,15.7145,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,0,Hopper-v5,456
293.39,287.83,1,26.3339,20.6509,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,5000,Hopper-v5,456
143.27,187.17,2,24.5945,17.4435,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,10000,Hopper-v5,456
339.16,338.59,3,24.5415,17.0443,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,15000,Hopper-v5,456
333.4,332.53,4,23.926,20.4458,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,20000,Hopper-v5,456
336.9,334.02,5,22.8009,16.4018,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,25000,Hopper-v5,456
381.76,398.16,6,19.3373,14.6626,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,30000,Hopper-v5,456
381.78,393.19,7,21.0127,19.3527,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,35000,Hopper-v5,456
333.07,328.83,8,25.1275,19.2661,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,40000,Hopper-v5,456
525.09,451.69,9,24.3357,17.7021,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,45000,Hopper-v5,456
372.67,406.01,10,21.8947,16.1441,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,50000,Hopper-v5,456
402.52,443.67,11,21.6261,20.5978,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,55000,Hopper-v5,456
485.85,364.35,12,21.8515,17.7145,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,60000,Hopper-v5,456
494.06,503.39,13,21.098,16.5967,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,65000,Hopper-v5,456
534.89,575.43,14,21.547,14.975,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,70000,Hopper-v5,456
405.05,521.37,15,20.0591,24.4557,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,75000,Hopper-v5,456
600.55,613.5,16,19.5806,27.4548,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,80000,Hopper-v5,456
625.97,644.0,17,19.4983,20.9775,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,85000,Hopper-v5,456
760.77,777.31,18,24.0738,13.2626,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,90000,Hopper-v5,456
2391.5,1386.18,19,18.0462,14.7898,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,95000,Hopper-v5,456
1172.74,1088.81,20,17.7141,19.5334,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,100000,Hopper-v5,456
1298.05,1188.22,21,16.5087,21.0641,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,105000,Hopper-v5,456
983.38,981.9,22,19.4147,35.7894,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,110000,Hopper-v5,456
937.83,913.99,23,18.6783,29.654,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,115000,Hopper-v5,456
3213.1,1886.27,24,16.3877,11.9502,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,120000,Hopper-v5,456
1015.16,692.76,25,17.3365,17.5979,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,125000,Hopper-v5,456
2709.65,2740.07,26,16.6593,11.7487,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,130000,Hopper-v5,456
2720.34,2578.53,27,15.7654,10.8812,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,135000,Hopper-v5,456
2830.44,2214.07,28,15.2237,12.3835,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,140000,Hopper-v5,456
2935.51,1981.87,29,13.5559,14.1611,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,145000,Hopper-v5,456
3040.74,1857.36,30,14.9994,13.4391,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,150000,Hopper-v5,456
3110.32,2030.6,31,14.3258,13.2806,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,155000,Hopper-v5,456
1149.6,1175.96,32,15.1952,27.1451,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,160000,Hopper-v5,456
